id,topic,conceptId,verificationStatus,scoreEligible,reference,referenceUrl,stem,correctAnswer
381,פתולוגיה ורפואת הפה,dry_caries,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,מהו סיבוך שכיח של xerostomia ממושכת?,עלייה בסיכון לעששת וזיהומים פטרייתיים
382,פתולוגיה ורפואת הפה,dry_caries,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בבחינת רישוי נשאלת השאלה הבאה: מהו סיבוך שכיח של xerostomia ממושכת?,עלייה בסיכון לעששת וזיהומים פטרייתיים
383,פתולוגיה ורפואת הפה,dry_caries,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,"במקרה קליני מתאים, מהו סיבוך שכיח של xerostomia ממושכת?",עלייה בסיכון לעששת וזיהומים פטרייתיים
384,פתולוגיה ורפואת הפה,dry_caries,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בחר את התשובה הנכונה ביותר: מהו סיבוך שכיח של xerostomia ממושכת?,עלייה בסיכון לעששת וזיהומים פטרייתיים
385,פתולוגיה ורפואת הפה,dry_meds,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,מהו גורם שכיח ל-xerostomia?,"תרופות רבות, כולל תרופות ללחץ דם ודיכאון"
386,פתולוגיה ורפואת הפה,dry_meds,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בבחינת רישוי נשאלת השאלה הבאה: מהו גורם שכיח ל-xerostomia?,"תרופות רבות, כולל תרופות ללחץ דם ודיכאון"
387,פתולוגיה ורפואת הפה,dry_meds,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,"במקרה קליני מתאים, מהו גורם שכיח ל-xerostomia?","תרופות רבות, כולל תרופות ללחץ דם ודיכאון"
388,פתולוגיה ורפואת הפה,dry_meds,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בחר את התשובה הנכונה ביותר: מהו גורם שכיח ל-xerostomia?,"תרופות רבות, כולל תרופות ללחץ דם ודיכאון"
389,פתולוגיה ורפואת הפה,dry_radiation,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,מדוע הקרנות ראש-צוואר עלולות לגרום יובש פה?,פגיעה בבלוטות הרוק
390,פתולוגיה ורפואת הפה,dry_radiation,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בבחינת רישוי נשאלת השאלה הבאה: מדוע הקרנות ראש-צוואר עלולות לגרום יובש פה?,פגיעה בבלוטות הרוק
391,פתולוגיה ורפואת הפה,dry_radiation,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,"במקרה קליני מתאים, מדוע הקרנות ראש-צוואר עלולות לגרום יובש פה?",פגיעה בבלוטות הרוק
392,פתולוגיה ורפואת הפה,dry_radiation,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בחר את התשובה הנכונה ביותר: מדוע הקרנות ראש-צוואר עלולות לגרום יובש פה?,פגיעה בבלוטות הרוק
393,פתולוגיה ורפואת הפה,sjogren,verified_authoritative,True,"NIDCR, Sjögren's Disease",https://www.nidcr.nih.gov/health-info/sjogrens-disease,מה מאפיין Sjögren disease?,מחלה אוטואימונית עם יובש פה ויובש עיניים
394,פתולוגיה ורפואת הפה,sjogren,verified_authoritative,True,"NIDCR, Sjögren's Disease",https://www.nidcr.nih.gov/health-info/sjogrens-disease,בבחינת רישוי נשאלת השאלה הבאה: מה מאפיין Sjögren disease?,מחלה אוטואימונית עם יובש פה ויובש עיניים
395,פתולוגיה ורפואת הפה,sjogren,verified_authoritative,True,"NIDCR, Sjögren's Disease",https://www.nidcr.nih.gov/health-info/sjogrens-disease,"במקרה קליני מתאים, מה מאפיין Sjögren disease?",מחלה אוטואימונית עם יובש פה ויובש עיניים
396,פתולוגיה ורפואת הפה,sjogren,verified_authoritative,True,"NIDCR, Sjögren's Disease",https://www.nidcr.nih.gov/health-info/sjogrens-disease,בחר את התשובה הנכונה ביותר: מה מאפיין Sjögren disease?,מחלה אוטואימונית עם יובש פה ויובש עיניים
397,פתולוגיה ורפואת הפה,salivary_stone,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,חולה מתאר נפיחות וכאב בבלוטת רוק בזמן ארוחות. מה מנגנון אפשרי?,חסימת צינור על ידי sialolith
398,פתולוגיה ורפואת הפה,salivary_stone,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,בבחינת רישוי נשאלת השאלה הבאה: חולה מתאר נפיחות וכאב בבלוטת רוק בזמן ארוחות. מה מנגנון אפשרי?,חסימת צינור על ידי sialolith
399,פתולוגיה ורפואת הפה,salivary_stone,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,"במקרה קליני מתאים, חולה מתאר נפיחות וכאב בבלוטת רוק בזמן ארוחות. מה מנגנון אפשרי?",חסימת צינור על ידי sialolith
400,פתולוגיה ורפואת הפה,salivary_stone,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,בחר את התשובה הנכונה ביותר: חולה מתאר נפיחות וכאב בבלוטת רוק בזמן ארוחות. מה מנגנון אפשרי?,חסימת צינור על ידי sialolith
401,פתולוגיה ורפואת הפה,salivary_malignant,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,איזה ממצא בגוש בבלוטת רוק מדאיג יותר לממאירות?,גדילה מהירה עם חולשה/נימול בפנים
402,פתולוגיה ורפואת הפה,salivary_malignant,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,בבחינת רישוי נשאלת השאלה הבאה: איזה ממצא בגוש בבלוטת רוק מדאיג יותר לממאירות?,גדילה מהירה עם חולשה/נימול בפנים
403,פתולוגיה ורפואת הפה,salivary_malignant,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,"במקרה קליני מתאים, איזה ממצא בגוש בבלוטת רוק מדאיג יותר לממאירות?",גדילה מהירה עם חולשה/נימול בפנים
404,פתולוגיה ורפואת הפה,salivary_malignant,verified_authoritative,True,"NIDCR, Saliva and Salivary Gland Disorders",https://www.nidcr.nih.gov/health-info/saliva-salivary-gland-disorders,בחר את התשובה הנכונה ביותר: איזה ממצא בגוש בבלוטת רוק מדאיג יותר לממאירות?,גדילה מהירה עם חולשה/נימול בפנים
405,פתולוגיה ורפואת הפה,oral_cancer_risk,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,מהם גורמי סיכון מרכזיים לסרטן חלל הפה?,טבק ואלכוהול
406,פתולוגיה ורפואת הפה,oral_cancer_risk,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בבחינת רישוי נשאלת השאלה הבאה: מהם גורמי סיכון מרכזיים לסרטן חלל הפה?,טבק ואלכוהול
407,פתולוגיה ורפואת הפה,oral_cancer_risk,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,"במקרה קליני מתאים, מהם גורמי סיכון מרכזיים לסרטן חלל הפה?",טבק ואלכוהול
408,פתולוגיה ורפואת הפה,oral_cancer_risk,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בחר את התשובה הנכונה ביותר: מהם גורמי סיכון מרכזיים לסרטן חלל הפה?,טבק ואלכוהול
409,פתולוגיה ורפואת הפה,oral_cancer_age,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,באיזו אוכלוסייה סרטן חלל הפה שכיח יותר?,מעל גיל 40
410,פתולוגיה ורפואת הפה,oral_cancer_age,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בבחינת רישוי נשאלת השאלה הבאה: באיזו אוכלוסייה סרטן חלל הפה שכיח יותר?,מעל גיל 40
411,פתולוגיה ורפואת הפה,oral_cancer_age,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,"במקרה קליני מתאים, באיזו אוכלוסייה סרטן חלל הפה שכיח יותר?",מעל גיל 40
412,פתולוגיה ורפואת הפה,oral_cancer_age,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בחר את התשובה הנכונה ביותר: באיזו אוכלוסייה סרטן חלל הפה שכיח יותר?,מעל גיל 40
413,פתולוגיה ורפואת הפה,oral_cancer_hpV,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,איזה גורם קשור במיוחד לסרטני oropharynx?,HPV
414,פתולוגיה ורפואת הפה,oral_cancer_hpV,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בבחינת רישוי נשאלת השאלה הבאה: איזה גורם קשור במיוחד לסרטני oropharynx?,HPV
415,פתולוגיה ורפואת הפה,oral_cancer_hpV,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,"במקרה קליני מתאים, איזה גורם קשור במיוחד לסרטני oropharynx?",HPV
416,פתולוגיה ורפואת הפה,oral_cancer_hpV,verified_authoritative,True,"NIDCR, Oral Cancer",https://www.nidcr.nih.gov/health-info/oral-cancer,בחר את התשובה הנכונה ביותר: איזה גורם קשור במיוחד לסרטני oropharynx?,HPV
417,פתולוגיה ורפואת הפה,saliva_function,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,איזה תפקיד יש לרוק?,מסייע בלעיסה/בליעה ומספק מינרלים המסייעים בהגנה על השיניים
418,פתולוגיה ורפואת הפה,saliva_function,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בבחינת רישוי נשאלת השאלה הבאה: איזה תפקיד יש לרוק?,מסייע בלעיסה/בליעה ומספק מינרלים המסייעים בהגנה על השיניים
419,פתולוגיה ורפואת הפה,saliva_function,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,"במקרה קליני מתאים, איזה תפקיד יש לרוק?",מסייע בלעיסה/בליעה ומספק מינרלים המסייעים בהגנה על השיניים
420,פתולוגיה ורפואת הפה,saliva_function,verified_authoritative,True,"NIDCR, Dry Mouth",https://www.nidcr.nih.gov/health-info/dry-mouth,בחר את התשובה הנכונה ביותר: איזה תפקיד יש לרוק?,מסייע בלעיסה/בליעה ומספק מינרלים המסייעים בהגנה על השיניים
421,אנדודונטיה,endo_diagnosis,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"לפני טיפול שורש, מה נדרש?","אבחנה פולפרית ופריאפיקלית מבוססת סימנים, תסמינים ובדיקות"
422,אנדודונטיה,endo_diagnosis,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"בבחינת רישוי נשאלת השאלה הבאה: לפני טיפול שורש, מה נדרש?","אבחנה פולפרית ופריאפיקלית מבוססת סימנים, תסמינים ובדיקות"
423,אנדודונטיה,endo_diagnosis,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"במקרה קליני מתאים, לפני טיפול שורש, מה נדרש?","אבחנה פולפרית ופריאפיקלית מבוססת סימנים, תסמינים ובדיקות"
424,אנדודונטיה,endo_diagnosis,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"בחר את התשובה הנכונה ביותר: לפני טיפול שורש, מה נדרש?","אבחנה פולפרית ופריאפיקלית מבוססת סימנים, תסמינים ובדיקות"
425,אנדודונטיה,endo_radiograph,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,מה נכון לגבי הדמיה באנדודונטיה?,יש להשיג ולפרש הדמיה אבחנתית מתאימה
426,אנדודונטיה,endo_radiograph,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בבחינת רישוי נשאלת השאלה הבאה: מה נכון לגבי הדמיה באנדודונטיה?,יש להשיג ולפרש הדמיה אבחנתית מתאימה
427,אנדודונטיה,endo_radiograph,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"במקרה קליני מתאים, מה נכון לגבי הדמיה באנדודונטיה?",יש להשיג ולפרש הדמיה אבחנתית מתאימה
428,אנדודונטיה,endo_radiograph,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בחר את התשובה הנכונה ביותר: מה נכון לגבי הדמיה באנדודונטיה?,יש להשיג ולפרש הדמיה אבחנתית מתאימה
429,אנדודונטיה,endo_complex,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,איזה מצב מעלה קושי אנדודונטי?,סימנים ותסמינים מורכבים עם אבחנה מבדלת נרחבת
430,אנדודונטיה,endo_complex,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בבחינת רישוי נשאלת השאלה הבאה: איזה מצב מעלה קושי אנדודונטי?,סימנים ותסמינים מורכבים עם אבחנה מבדלת נרחבת
431,אנדודונטיה,endo_complex,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"במקרה קליני מתאים, איזה מצב מעלה קושי אנדודונטי?",סימנים ותסמינים מורכבים עם אבחנה מבדלת נרחבת
432,אנדודונטיה,endo_complex,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בחר את התשובה הנכונה ביותר: איזה מצב מעלה קושי אנדודונטי?,סימנים ותסמינים מורכבים עם אבחנה מבדלת נרחבת
433,אנדודונטיה,endo_position,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,איזה מאפיין אנטומי עשוי להעלות קושי טיפול שורש?,רוטציה/נטייה משמעותית של השן
434,אנדודונטיה,endo_position,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בבחינת רישוי נשאלת השאלה הבאה: איזה מאפיין אנטומי עשוי להעלות קושי טיפול שורש?,רוטציה/נטייה משמעותית של השן
435,אנדודונטיה,endo_position,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,"במקרה קליני מתאים, איזה מאפיין אנטומי עשוי להעלות קושי טיפול שורש?",רוטציה/נטייה משמעותית של השן
436,אנדודונטיה,endo_position,verified_authoritative,True,"American Association of Endodontists, Treatment Standards White Paper",https://www.aae.org/specialty/wp-content/uploads/sites/2/2018/04/TreatmentStandards_WhitePaper_v1.pdf,בחר את התשובה הנכונה ביותר: איזה מאפיין אנטומי עשוי להעלות קושי טיפול שורש?,רוטציה/נטייה משמעותית של השן
437,כירורגיה וחירום,pain_nonopioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"לאחר עקירה, מהי בחירה מועדפת לרוב המטופלים לכאב אקוטי כאשר אין contraindication?",NSAID עם או בלי acetaminophen
438,כירורגיה וחירום,pain_nonopioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"בבחינת רישוי נשאלת השאלה הבאה: לאחר עקירה, מהי בחירה מועדפת לרוב המטופלים לכאב אקוטי כאשר אין contraindication?",NSAID עם או בלי acetaminophen
439,כירורגיה וחירום,pain_nonopioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"במקרה קליני מתאים, לאחר עקירה, מהי בחירה מועדפת לרוב המטופלים לכאב אקוטי כאשר אין contraindication?",NSAID עם או בלי acetaminophen
440,כירורגיה וחירום,pain_nonopioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"בחר את התשובה הנכונה ביותר: לאחר עקירה, מהי בחירה מועדפת לרוב המטופלים לכאב אקוטי כאשר אין contraindication?",NSAID עם או בלי acetaminophen
441,כירורגיה וחירום,pain_nsaid_contra,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"כאשר NSAIDs אינם מתאימים, איזו אפשרות מקובלת לכאב אקוטי לאחר עקירה פשוטה?",Acetaminophen
442,כירורגיה וחירום,pain_nsaid_contra,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"בבחינת רישוי נשאלת השאלה הבאה: כאשר NSAIDs אינם מתאימים, איזו אפשרות מקובלת לכאב אקוטי לאחר עקירה פשוטה?",Acetaminophen
443,כירורגיה וחירום,pain_nsaid_contra,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"במקרה קליני מתאים, כאשר NSAIDs אינם מתאימים, איזו אפשרות מקובלת לכאב אקוטי לאחר עקירה פשוטה?",Acetaminophen
444,כירורגיה וחירום,pain_nsaid_contra,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"בחר את התשובה הנכונה ביותר: כאשר NSAIDs אינם מתאימים, איזו אפשרות מקובלת לכאב אקוטי לאחר עקירה פשוטה?",Acetaminophen
445,כירורגיה וחירום,pain_opioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,מה נכון לגבי opioids בכאב דנטלי אקוטי?,אינם קו ראשון ברוב המצבים כאשר NSAIDs/acetaminophen מתאימים
446,כירורגיה וחירום,pain_opioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,בבחינת רישוי נשאלת השאלה הבאה: מה נכון לגבי opioids בכאב דנטלי אקוטי?,אינם קו ראשון ברוב המצבים כאשר NSAIDs/acetaminophen מתאימים
447,כירורגיה וחירום,pain_opioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"במקרה קליני מתאים, מה נכון לגבי opioids בכאב דנטלי אקוטי?",אינם קו ראשון ברוב המצבים כאשר NSAIDs/acetaminophen מתאימים
448,כירורגיה וחירום,pain_opioid,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,בחר את התשובה הנכונה ביותר: מה נכון לגבי opioids בכאב דנטלי אקוטי?,אינם קו ראשון ברוב המצבים כאשר NSAIDs/acetaminophen מתאימים
449,כירורגיה וחירום,pain_steroids,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,האם מומלץ להוסיף corticosteroid סיסטמי באופן שגרתי לשיכוך כאב לאחר עקירה כירורגית?,לא באופן שגרתי לפי ההנחיה
450,כירורגיה וחירום,pain_steroids,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,בבחינת רישוי נשאלת השאלה הבאה: האם מומלץ להוסיף corticosteroid סיסטמי באופן שגרתי לשיכוך כאב לאחר עקירה כירורגית?,לא באופן שגרתי לפי ההנחיה
451,כירורגיה וחירום,pain_steroids,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,"במקרה קליני מתאים, האם מומלץ להוסיף corticosteroid סיסטמי באופן שגרתי לשיכוך כאב לאחר עקירה כירורגית?",לא באופן שגרתי לפי ההנחיה
452,כירורגיה וחירום,pain_steroids,verified_authoritative,True,"American Dental Association, Evidence-Based Guideline for Acute Dental Pain",https://www.ada.org/resources/research/science/evidence-based-dental-research,בחר את התשובה הנכונה ביותר: האם מומלץ להוסיף corticosteroid סיסטמי באופן שגרתי לשיכוך כאב לאחר עקירה כירורגית?,לא באופן שגרתי לפי ההנחיה
453,חולה מורכב ופרמקולוגיה,preg_local_anesth,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,מה נכון לגבי local anesthetic עם epinephrine בהריון?,ניתן להשתמש כאשר נדרש קלינית
454,חולה מורכב ופרמקולוגיה,preg_local_anesth,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,בבחינת רישוי נשאלת השאלה הבאה: מה נכון לגבי local anesthetic עם epinephrine בהריון?,ניתן להשתמש כאשר נדרש קלינית
455,חולה מורכב ופרמקולוגיה,preg_local_anesth,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,"במקרה קליני מתאים, מה נכון לגבי local anesthetic עם epinephrine בהריון?",ניתן להשתמש כאשר נדרש קלינית
456,חולה מורכב ופרמקולוגיה,preg_local_anesth,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,בחר את התשובה הנכונה ביותר: מה נכון לגבי local anesthetic עם epinephrine בהריון?,ניתן להשתמש כאשר נדרש קלינית
457,חולה מורכב ופרמקולוגיה,preg_delay,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,מה הסיכון בדחיית טיפול דנטלי נחוץ בהריון?,הבעיה עלולה להחמיר ולהפוך מורכבת יותר
458,חולה מורכב ופרמקולוגיה,preg_delay,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,בבחינת רישוי נשאלת השאלה הבאה: מה הסיכון בדחיית טיפול דנטלי נחוץ בהריון?,הבעיה עלולה להחמיר ולהפוך מורכבת יותר
459,חולה מורכב ופרמקולוגיה,preg_delay,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,"במקרה קליני מתאים, מה הסיכון בדחיית טיפול דנטלי נחוץ בהריון?",הבעיה עלולה להחמיר ולהפוך מורכבת יותר
460,חולה מורכב ופרמקולוגיה,preg_delay,verified_authoritative,True,"American Dental Association, Pregnancy",https://www.ada.org/resources/ada-library/oral-health-topics/pregnancy,בחר את התשובה הנכונה ביותר: מה הסיכון בדחיית טיפול דנטלי נחוץ בהריון?,הבעיה עלולה להחמיר ולהפוך מורכבת יותר
461,שיקום וסגר,prostho_rest,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,מהו התפקיד העיקרי של rest בתותבת חלקית נשלפת?,לספק תמיכה אנכית ולמנוע שקיעה של התותבת לכיוון הרקמות
462,שיקום וסגר,prostho_rest,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: מהו התפקיד העיקרי של rest בתותבת חלקית נשלפת?,לספק תמיכה אנכית ולמנוע שקיעה של התותבת לכיוון הרקמות
463,שיקום וסגר,prostho_rest,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,"במקרה קליני מתאים, מהו התפקיד העיקרי של rest בתותבת חלקית נשלפת?",לספק תמיכה אנכית ולמנוע שקיעה של התותבת לכיוון הרקמות
464,שיקום וסגר,prostho_rest,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בחר את התשובה הנכונה ביותר: מהו התפקיד העיקרי של rest בתותבת חלקית נשלפת?,לספק תמיכה אנכית ולמנוע שקיעה של התותבת לכיוון הרקמות
465,שיקום וסגר,prostho_indirect,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,מה תפקיד indirect retainer בתותבת distal extension?,להתנגד לסיבוב בסיס התותבת הרחק מהרקמות סביב fulcrum line
466,שיקום וסגר,prostho_indirect,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: מה תפקיד indirect retainer בתותבת distal extension?,להתנגד לסיבוב בסיס התותבת הרחק מהרקמות סביב fulcrum line
467,שיקום וסגר,prostho_indirect,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,"במקרה קליני מתאים, מה תפקיד indirect retainer בתותבת distal extension?",להתנגד לסיבוב בסיס התותבת הרחק מהרקמות סביב fulcrum line
468,שיקום וסגר,prostho_indirect,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בחר את התשובה הנכונה ביותר: מה תפקיד indirect retainer בתותבת distal extension?,להתנגד לסיבוב בסיס התותבת הרחק מהרקמות סביב fulcrum line
469,שיקום וסגר,prostho_major,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,איזו תכונה חשובה ל-major connector?,Rigidity
470,שיקום וסגר,prostho_major,needs_literature_check,False,"משרד הבריאות, ספרות לבחינת רישוי: Shillingburg / McCracken / Zarb",ministry-bibliography,בבחינת רישוי נשאלת השאלה הבאה: איזו תכונה חשובה ל-major connector?,Rigidity
